,city,city_ascii,lat,lng,pop,country,iso2,iso3,province,Clean_City,Clean_Code
794,Tres Lagoas,Tres Lagoas,-20.79001137,-51.72000615,64217.5,Brazil,BR,BRA,Mato Grosso do Sul,TRES LAGOAS,BR
795,Guanhaes,Guanhaes,-18.78000486,-42.95002466,16761.5,Brazil,BR,BRA,Minas Gerais,GUANHAES,BR
796,Leopoldina,Leopoldina,-21.53001788,-42.64004358,37412.0,Brazil,BR,BRA,Minas Gerais,LEOPOLDINA,BR
797,Nova Lima,Nova Lima,-19.98003497,-43.8500214,60413.5,Brazil,BR,BRA,Minas Gerais,NOVA LIMA,BR
798,Pouso Alegre,Pouso Alegre,-22.22000161,-45.94002303,102517.5,Brazil,BR,BRA,Minas Gerais,POUSO ALEGRE,BR
799,Itauna,Itauna,-20.06003009,-44.57002914,70233.0,Brazil,BR,BRA,Minas Gerais,ITAUNA,BR
800,Caratinga,Caratinga,-19.79002073,-42.13999658,47517.5,Brazil,BR,BRA,Minas Gerais,CARATINGA,BR
801,Diamantina,Diamantina,-18.23998615,-43.60998438,25184.5,Brazil,BR,BRA,Minas Gerais,DIAMANTINA,BR
802,Nanuque,Nanuque,-17.83995888,-40.35002832,27210.5,Brazil,BR,BRA,Minas Gerais,NANUQUE,BR
803,Barbacena,Barbacena,-21.22001097,-43.77000045,101628.5,Brazil,BR,BRA,Minas Gerais,BARBACENA,BR
804,Pocos de Caldas,Pocos de Caldas,-21.78002846,-46.56998458,125498.5,Brazil,BR,BRA,Minas Gerais,POCOS DE CALDAS,BR
805,Guaxupe,Guaxupe,-21.29003253,-46.7099502,43379.5,Brazil,BR,BRA,Minas Gerais,GUAXUPE,BR
806,Sao Joao del Rei,Sao Joao del Rei,-21.1300423,-44.24999699,68731.5,Brazil,BR,BRA,Minas Gerais,SAO JOAO DEL REI,BR
807,Muriae,Muriae,-21.1300423,-42.38998132,76728.5,Brazil,BR,BRA,Minas Gerais,MURIAE,BR
808,Passos,Passos,-20.71001626,-46.60998214,85136.5,Brazil,BR,BRA,Minas Gerais,PASSOS,BR
809,Conselheiro Lafaiete,Conselheiro Lafaiete,-20.6700187,-43.78999923,102926.0,Brazil,BR,BRA,Minas Gerais,CONSELHEIRO LAFAIETE,BR
810,Formiga,Formiga,-20.46000568,-45.43002832,46076.5,Brazil,BR,BRA,Minas Gerais,FORMIGA,BR
811,Frutal,Frutal,-20.03000608,-48.94002079,26797.0,Brazil,BR,BRA,Minas Gerais,FRUTAL,BR
812,Iturama,Iturama,-19.72997272,-50.2000214,21048.5,Brazil,BR,BRA,Minas Gerais,ITURAMA,BR
813,Ituiutaba,Ituiutaba,-18.97001911,-49.45998906,63978.0,Brazil,BR,BRA,Minas Gerais,ITUIUTABA,BR
814,Araguari,Araguari,-18.64001341,-48.19998845,79910.5,Brazil,BR,BRA,Minas Gerais,ARAGUARI,BR
815,Almenara,Almenara,-16.17003497,-40.70000696,22173.5,Brazil,BR,BRA,Minas Gerais,ALMENARA,BR
816,Varzea Grande,Varzea Grande,-15.65001504,-56.14002059,242088.0,Brazil,BR,BRA,Mato Grosso,VARZEA GRANDE,BR
817,Cáceres,Caceres,-16.0500423,-57.51001449,85274.0,Brazil,BR,BRA,Mato Grosso,CACERES,BR
818,Santana do Livramento,Santana do Livramento,-30.88004148,-55.53000615,87312.0,Brazil,BR,BRA,Rio Grande do Sul,SANTANA DO LIVRAMENTO,BR
819,Canoas,Canoas,-29.91999673,-51.17998743,466661.0,Brazil,BR,BRA,Rio Grande do Sul,CANOAS,BR
820,Quarai,Quarai,-30.38002033,-56.45994938,18462.0,Brazil,BR,BRA,Rio Grande do Sul,QUARAI,BR
821,Santa Vitoria do Palmar,Santa Vitoria do Palmar,-33.52003538,-53.36998295,21826.0,Brazil,BR,BRA,Rio Grande do Sul,SANTA VITORIA DO PALMAR,BR
822,Sao Lourenco do Sul,Sao Lourenco do Sul,-31.36998574,-51.98001611,21673.0,Brazil,BR,BRA,Rio Grande do Sul,SAO LOURENCO DO SUL,BR
823,Canela,Canela,-29.36003091,-50.81001001,47167.0,Brazil,BR,BRA,Rio Grande do Sul,CANELA,BR
824,Sao Gabriel,Sao Gabriel,-30.32002399,-54.32002832,41849.5,Brazil,BR,BRA,Rio Grande do Sul,SAO GABRIEL,BR
825,Rosario do Sul,Rosario do Sul,-30.25000242,-54.92001754,28596.5,Brazil,BR,BRA,Rio Grande do Sul,ROSARIO DO SUL,BR
826,Cachoeira do Sul,Cachoeira do Sul,-30.02996417,-52.90998519,61871.0,Brazil,BR,BRA,Rio Grande do Sul,CACHOEIRA DO SUL,BR
827,Osorio,Osorio,-29.87999917,-50.26999129,30882.0,Brazil,BR,BRA,Rio Grande do Sul,OSORIO,BR
828,Santa Cruz do Sul,Santa Cruz do Sul,-29.71003538,-52.44003972,109869.0,Brazil,BR,BRA,Rio Grande do Sul,SANTA CRUZ DO SUL,BR
829,Sao Luiz Gonzaga,Sao Luiz Gonzaga,-28.41001137,-54.95998926,27798.5,Brazil,BR,BRA,Rio Grande do Sul,SAO LUIZ GONZAGA,BR
830,Santo Angelo,Santo Angelo,-28.30004393,-54.28003076,65013.0,Brazil,BR,BRA,Rio Grande do Sul,SANTO ANGELO,BR
831,Carazinho,Carazinho,-28.2900187,-52.80004358,49145.0,Brazil,BR,BRA,Rio Grande do Sul,CARAZINHO,BR
832,Erechim,Erechim,-27.63000731,-52.26999841,85365.5,Brazil,BR,BRA,Rio Grande do Sul,ERECHIM,BR
833,Guaira,Guaira,-24.08996499,-54.2699797,28897.5,Brazil,BR,BRA,Paraná,GUAIRA,BR
834,Palmas,Palmas,-26.47999998,-51.99998906,29794.5,Brazil,BR,BRA,Paraná,PALMAS,BR
835,Arapongas,Arapongas,-23.41000649,-51.43004968,91203.5,Brazil,BR,BRA,Paraná,ARAPONGAS,BR
836,Paranagua,Paranagua,-25.52787556,-48.53445345,135071.0,Brazil,BR,BRA,Paraná,PARANAGUA,BR
837,Sao Jose dos Pinhais,Sao Jose dos Pinhais,-25.57002968,-49.18000615,472180.0,Brazil,BR,BRA,Paraná,SAO JOSE DOS PINHAIS,BR
838,Guarapuava,Guarapuava,-25.38001544,-51.48002079,123381.5,Brazil,BR,BRA,Paraná,GUARAPUAVA,BR
839,Rio Negro,Rio Negro,-26.10002317,-49.79002059,44301.5,Brazil,BR,BRA,Paraná,RIO NEGRO,BR
840,Apucarana,Apucarana,-23.54999795,-51.4700214,102577.0,Brazil,BR,BRA,Paraná,APUCARANA,BR
841,Lapa,Lapa,-25.76004393,-49.72999841,19934.5,Brazil,BR,BRA,Paraná,LAPA,BR
842,Irati,Irati,-25.47003579,-50.65996749,41602.0,Brazil,BR,BRA,Paraná,IRATI,BR
843,Castro,Castro,-24.79002562,-50.00998132,38417.5,Brazil,BR,BRA,Paraná,CASTRO,BR
844,Telemaco Borba,Telemaco Borba,-24.32995034,-50.61999577,53793.5,Brazil,BR,BRA,Paraná,TELEMACO BORBA,BR
845,Jacarezinho,Jacarezinho,-23.15994424,-49.97998316,33551.0,Brazil,BR,BRA,Paraná,JACAREZINHO,BR
846,Concordia,Concordia,-27.23003172,-52.03001306,46124.5,Brazil,BR,BRA,Santa Catarina,CONCORDIA,BR
847,Blumenau,Blumenau,-26.9200248,-49.0899858,286326.0,Brazil,BR,BRA,Santa Catarina,BLUMENAU,BR
848,Brusque,Brusque,-27.12998615,-48.9300214,81163.5,Brazil,BR,BRA,Santa Catarina,BRUSQUE,BR
849,Ararangua,Ararangua,-28.94000486,-49.49998661,42198.5,Brazil,BR,BRA,Santa Catarina,ARARANGUA,BR
850,Jaragua do Sul,Jaragua do Sul,-26.47999998,-49.09998519,128803.5,Brazil,BR,BRA,Santa Catarina,JARAGUA DO SUL,BR
851,Tubarao,Tubarao,-28.48003294,-49.02001591,79760.0,Brazil,BR,BRA,Santa Catarina,TUBARAO,BR
852,Laguna,Laguna,-28.48003294,-48.77997888,32532.0,Brazil,BR,BRA,Santa Catarina,LAGUNA,BR
853,Joacaba,Joacaba,-27.17003538,-51.4999679,31196.0,Brazil,BR,BRA,Santa Catarina,JOACABA,BR
854,Cacador,Cacador,-26.77000812,-51.02002303,57155.5,Brazil,BR,BRA,Santa Catarina,CACADOR,BR
855,Canoinhas,Canoinhas,-26.17996662,-50.4000092,40180.0,Brazil,BR,BRA,Santa Catarina,CANOINHAS,BR
856,Camocim,Camocim,-2.89999225,-40.85002364,27794.5,Brazil,BR,BRA,Ceará,CAMOCIM,BR
857,Russas,Russas,-4.940022767,-37.97999211,33613.5,Brazil,BR,BRA,Ceará,RUSSAS,BR
858,Sobral,Sobral,-3.690021547,-40.35002832,148439.5,Brazil,BR,BRA,Ceará,SOBRAL,BR
859,Iguatu,Iguatu,-6.359987774,-39.29998906,56638.0,Brazil,BR,BRA,Ceará,IGUATU,BR
860,Quixada,Quixada,-4.969995098,-39.02000615,30723.5,Brazil,BR,BRA,Ceará,QUIXADA,BR
861,Caninde,Caninde,-4.35003294,-39.30998845,32085.0,Brazil,BR,BRA,Ceará,CANINDE,BR
862,Campo Maior,Campo Maior,-4.820030091,-42.18001998,24089.5,Brazil,BR,BRA,Piauí,CAMPO MAIOR,BR
863,Barras,Barras,-4.250039043,-42.29998682,11951.5,Brazil,BR,BRA,Piauí,BARRAS,BR
864,Rio Largo,Rio Largo,-9.48000405,-35.83996769,110966.0,Brazil,BR,BRA,Alagoas,RIO LARGO,BR
865,Palmeira dos Indios,Palmeira dos Indios,-9.416597067,-36.61663863,41095.0,Brazil,BR,BRA,Alagoas,PALMEIRA DOS INDIOS,BR
866,Santa Cruz Cabralia,Santa Cruz Cabralia,-16.28000242,-39.0299797,9980.5,Brazil,BR,BRA,Bahia,SANTA CRUZ CABRALIA,BR
867,Paulo Afonso,Paulo Afonso,-9.330659161,-38.26565943,85350.0,Brazil,BR,BRA,Bahia,PAULO AFONSO,BR
868,Brumado,Brumado,-14.20999957,-41.67002527,29300.0,Brazil,BR,BRA,Bahia,BRUMADO,BR
869,Jaguaquara,Jaguaquara,-13.5299894,-39.96999984,30554.5,Brazil,BR,BRA,Bahia,JAGUAQUARA,BR
870,Itapetinga,Itapetinga,-15.24998777,-40.24998275,43224.0,Brazil,BR,BRA,Bahia,ITAPETINGA,BR
871,Ubaitaba,Ubaitaba,-14.30001992,-39.33001306,27411.5,Brazil,BR,BRA,Bahia,UBAITABA,BR
872,Cachoeiro de Itapemirim,Cachoeiro de Itapemirim,-20.85000771,-41.12998071,174808.5,Brazil,BR,BRA,Espírito Santo,CACHOEIRO DE ITAPEMIRIM,BR
873,Barra Mansa,Barra Mansa,-22.56003253,-44.1699502,166719.0,Brazil,BR,BRA,Rio de Janeiro,BARRA MANSA,BR
874,Nova Iguacu,Nova Iguacu,-22.74002155,-43.46996708,844583.0,Brazil,BR,BRA,Rio de Janeiro,NOVA IGUACU,BR
875,Duque de Caxias,Duque de Caxias,-22.76999388,-43.30997685,842890.0,Brazil,BR,BRA,Rio de Janeiro,DUQUE DE CAXIAS,BR
876,Niteroi,Niteroi,-22.90001178,-43.09998967,993920.0,Brazil,BR,BRA,Rio de Janeiro,NITEROI,BR
877,Cabo Frio,Cabo Frio,-22.88998655,-42.03997685,184980.0,Brazil,BR,BRA,Rio de Janeiro,CABO FRIO,BR
878,Macae,Macae,-22.37999184,-41.78999211,133083.0,Brazil,BR,BRA,Rio de Janeiro,MACAE,BR
879,Miracema,Miracema,-21.41002521,-42.19996708,22564.5,Brazil,BR,BRA,Rio de Janeiro,MIRACEMA,BR
880,Apodi,Apodi,-5.650005271,-37.80000309,8586.0,Brazil,BR,BRA,Rio Grande do Norte,APODI,BR
881,Santa Cruz,Santa Cruz,-6.219996319,-36.02998194,22003.5,Brazil,BR,BRA,Rio Grande do Norte,SANTA CRUZ,BR
882,Morrinhos,Morrinhos,-17.73004311,-49.10998458,27841.0,Brazil,BR,BRA,Goiás,MORRINHOS,BR
883,Ceres,Ceres,-15.30331785,-49.60519983,18658.5,Brazil,BR,BRA,Goiás,CERES,BR
884,Catalao,Catalao,-18.18004148,-47.9500037,53646.5,Brazil,BR,BRA,Goiás,CATALAO,BR
885,Cristalina,Cristalina,-16.76999835,-47.61002446,25627.5,Brazil,BR,BRA,Goiás,CRISTALINA,BR
886,Trindade,Trindade,-16.65000568,-49.49998661,93113.0,Brazil,BR,BRA,Goiás,TRINDADE,BR
887,Ipora,Ipora,-16.45001788,-51.12999048,23354.0,Brazil,BR,BRA,Goiás,IPORA,BR
888,Inhumas,Inhumas,-16.35999754,-49.49998661,36122.0,Brazil,BR,BRA,Goiás,INHUMAS,BR
889,Itaberai,Itaberai,-16.01996662,-49.80996769,18710.5,Brazil,BR,BRA,Goiás,ITABERAI,BR
890,Santo Andre,Santo Andre,-23.65283405,-46.52781661,662373.0,Brazil,BR,BRA,São Paulo,SANTO ANDRE,BR
891,Pindamonhangaba,Pindamonhangaba,-22.91995888,-45.47002588,123985.0,Brazil,BR,BRA,São Paulo,PINDAMONHANGABA,BR
892,Rio Claro,Rio Claro,-22.40996417,-47.56002751,177710.0,Brazil,BR,BRA,São Paulo,RIO CLARO,BR
893,Ourinhos,Ourinhos,-22.97003335,-49.86998987,96994.0,Brazil,BR,BRA,São Paulo,OURINHOS,BR
894,Itanhaem,Itanhaem,-24.17998533,-46.80002222,82722.0,Brazil,BR,BRA,São Paulo,ITANHAEM,BR
895,Jaboticabal,Jaboticabal,-21.25003497,-48.32998051,60780.5,Brazil,BR,BRA,São Paulo,JABOTICABAL,BR
896,Braganca Paulista,Braganca Paulista,-22.95003457,-46.5499858,126386.0,Brazil,BR,BRA,São Paulo,BRAGANCA PAULISTA,BR
897,Jundiai,Jundiai,-23.19999347,-46.8799915,413568.5,Brazil,BR,BRA,São Paulo,JUNDIAI,BR
898,Sao Jose dos Campos,Sao Jose dos Campos,-23.19999347,-45.87994918,695322.5,Brazil,BR,BRA,São Paulo,SAO JOSE DOS CAMPOS,BR
899,Guaratingueta,Guaratingueta,-22.81996499,-45.18999129,154730.0,Brazil,BR,BRA,São Paulo,GUARATINGUETA,BR
900,Pirassununga,Pirassununga,-21.99004148,-47.42998377,51698.0,Brazil,BR,BRA,São Paulo,PIRASSUNUNGA,BR
901,Americana,Americana,-22.74994342,-47.32998987,337747.0,Brazil,BR,BRA,São Paulo,AMERICANA,BR
902,Piracicaba,Piracicaba,-22.70999754,-47.63999679,329530.0,Brazil,BR,BRA,São Paulo,PIRACICABA,BR
903,Sao Joao da Boa Vista,Sao Joao da Boa Vista,-21.98001626,-46.78999699,68666.0,Brazil,BR,BRA,São Paulo,SAO JOAO DA BOA VISTA,BR
904,Sao Carlos,Sao Carlos,-22.02001382,-47.88998153,175219.0,Brazil,BR,BRA,São Paulo,SAO CARLOS,BR
905,Tupa,Tupa,-21.92999347,-50.5199502,51798.5,Brazil,BR,BRA,São Paulo,TUPA,BR
906,Penapolis,Penapolis,-21.41002521,-50.08000289,44795.0,Brazil,BR,BRA,São Paulo,PENAPOLIS,BR
907,Presidente Prudente,Presidente Prudente,-22.12000771,-51.39000045,199722.0,Brazil,BR,BRA,São Paulo,PRESIDENTE PRUDENTE,BR
908,Registro,Registro,-24.49004393,-47.83998458,49485.0,Brazil,BR,BRA,São Paulo,REGISTRO,BR
909,Tatui,Tatui,-23.35001015,-47.8600092,81936.0,Brazil,BR,BRA,São Paulo,TATUI,BR
910,Avare,Avare,-23.1100248,-48.9300214,70709.0,Brazil,BR,BRA,São Paulo,AVARE,BR
911,Garca,Garca,-22.22000161,-49.65997685,38460.0,Brazil,BR,BRA,São Paulo,GARCA,BR
912,Catanduva,Catanduva,-21.14001585,-48.97996668,105238.0,Brazil,BR,BRA,São Paulo,CATANDUVA,BR
913,Batatais,Batatais,-20.89000527,-47.58999984,44061.0,Brazil,BR,BRA,São Paulo,BATATAIS,BR
914,Barretos,Barretos,-20.55002602,-48.58001693,97562.0,Brazil,BR,BRA,São Paulo,BARRETOS,BR
915,Marilia,Marilia,-22.21002806,-49.95001083,191083.5,Brazil,BR,BRA,São Paulo,MARILIA,BR
916,Itu,Itu,-23.26004148,-47.30001754,228878.0,Brazil,BR,BRA,São Paulo,ITU,BR
917,Itapetininga,Itapetininga,-23.58999551,-48.03999821,120889.0,Brazil,BR,BRA,São Paulo,ITAPETININGA,BR
918,Jaboatao,Jaboatao,-8.110010153,-35.02004358,681214.0,Brazil,BR,BRA,Pernambuco,JABOATAO,BR
919,Olinda,Olinda,-7.999991029,-34.8499506,659554.0,Brazil,BR,BRA,Pernambuco,OLINDA,BR
920,Cabo de Santo Agostinho,Cabo de Santo Agostinho,-8.289999167,-35.02999129,144662.0,Brazil,BR,BRA,Pernambuco,CABO DE SANTO AGOSTINHO,BR
921,Carpina,Carpina,-7.840000795,-35.26000309,118134.0,Brazil,BR,BRA,Pernambuco,CARPINA,BR
922,Arcoverde,Arcoverde,-8.420017071,-37.06999597,53066.0,Brazil,BR,BRA,Pernambuco,ARCOVERDE,BR
923,Manacapuru,Manacapuru,-3.289580873,-60.6199797,55780.5,Brazil,BR,BRA,Amazonas,MANACAPURU,BR
924,Maues,Maues,-3.389626446,-57.72002751,27518.0,Brazil,BR,BRA,Amazonas,MAUES,BR
925,Pedreiras,Pedreiras,-4.569606101,-44.67002303,13638.0,Brazil,BR,BRA,Maranhão,PEDREIRAS,BR
926,Codo,Codo,-4.479585756,-43.8799679,83288.0,Brazil,BR,BRA,Maranhão,CODO,BR
927,Coroata,Coroata,-4.12958128,-44.15000309,34129.0,Brazil,BR,BRA,Maranhão,COROATA,BR
928,Chapadinha,Chapadinha,-3.739527569,-43.35999964,29807.5,Brazil,BR,BRA,Maranhão,CHAPADINHA,BR
929,Pinheiro,Pinheiro,-2.519602032,-45.0899974,24912.0,Brazil,BR,BRA,Maranhão,PINHEIRO,BR
930,Barra do Corda,Barra do Corda,-5.509600404,-45.25996118,48901.0,Brazil,BR,BRA,Maranhão,BARRA DO CORDA,BR
931,Viana,Viana,-3.209585756,-45.00000289,15808.5,Brazil,BR,BRA,Maranhão,VIANA,BR
932,Colinas,Colinas,-6.039542217,-44.2399976,13562.5,Brazil,BR,BRA,Maranhão,COLINAS,BR
933,Viseu,Viseu,-1.196478659,-46.14001083,9992.5,Brazil,BR,BRA,Pará,VISEU,BR
934,Capitao Poco,Capitao Poco,-1.74962319,-47.09000452,32704.0,Brazil,BR,BRA,Pará,CAPITAO POCO,BR
935,Castanhal,Castanhal,-1.28959959,-47.93003076,125314.5,Brazil,BR,BRA,Pará,CASTANHAL,BR
936,Salinopolis,Salinopolis,-0.609486065,-47.33998926,32384.5,Brazil,BR,BRA,Pará,SALINOPOLIS,BR
937,Alenquer,Alenquer,-1.939585756,-54.78999964,26290.0,Brazil,BR,BRA,Pará,ALENQUER,BR
938,Oriximina,Oriximina,-1.759596742,-55.86998539,35300.0,Brazil,BR,BRA,Pará,ORIXIMINA,BR
939,Xinguara,Xinguara,-7.100614401,-49.94804712,4047.0,Brazil,BR,BRA,Pará,XINGUARA,BR
940,Jacundá,Jacunda,-4.599578431,-49.38996749,51375.0,Brazil,BR,BRA,Pará,JACUNDA,BR
941,Uruara,Uruara,-3.82959959,-54.02999435,10.0,Brazil,BR,BRA,Pará,URUARA,BR
942,Altamira,Altamira,-3.199612204,-52.21000208,56769.0,Brazil,BR,BRA,Pará,ALTAMIRA,BR
943,Paragominas,Paragominas,-2.959575176,-47.49000594,38095.5,Brazil,BR,BRA,Pará,PARAGOMINAS,BR
944,Cameta,Cameta,-2.239619121,-49.509986,22705.0,Brazil,BR,BRA,Pará,CAMETA,BR
945,Rolim de Moura,Rolim de Moura,-11.73020262,-61.78063237,24516.0,Brazil,BR,BRA,Rondônia,ROLIM DE MOURA,BR
946,Ariquemes,Ariquemes,-9.939614239,-63.07998458,58096.0,Brazil,BR,BRA,Rondônia,ARIQUEMES,BR
947,Abuna,Abuna,-9.69539142,-65.35971623,1929.0,Brazil,BR,BRA,Rondônia,ABUNA,BR
948,Tocantinopolis,Tocantinopolis,-6.319576804,-47.41998438,8750.0,Brazil,BR,BRA,Tocantins,TOCANTINOPOLIS,BR
949,Gurupi,Gurupi,-11.71960895,-49.05998763,45595.5,Brazil,BR,BRA,Tocantins,GURUPI,BR
950,Aquidauana,Aquidauana,-20.46961749,-55.79001611,38053.0,Brazil,BR,BRA,Mato Grosso do Sul,AQUIDAUANA,BR
951,Paranaiba,Paranaiba,-19.6795882,-51.20001205,25278.5,Brazil,BR,BRA,Mato Grosso do Sul,PARANAIBA,BR
952,Sete Lagoas,Sete Lagoas,-19.44962807,-44.24999699,195032.0,Brazil,BR,BRA,Minas Gerais,SETE LAGOAS,BR
953,Divinopolis,Divinopolis,-20.14953367,-44.89998316,181457.0,Brazil,BR,BRA,Minas Gerais,DIVINOPOLIS,BR
954,Ipatinga,Ipatinga,-19.4796004,-42.51999923,318320.0,Brazil,BR,BRA,Minas Gerais,IPATINGA,BR
955,Araxa,Araxa,-19.5795943,-46.95001306,70159.5,Brazil,BR,BRA,Minas Gerais,ARAXA,BR
956,Lavras,Lavras,-21.24956989,-45.0099506,70436.0,Brazil,BR,BRA,Minas Gerais,LAVRAS,BR
957,Uba,Uba,-21.11960366,-42.95002466,81698.5,Brazil,BR,BRA,Minas Gerais,UBA,BR
958,Campo Belo,Campo Belo,-20.88959186,-45.2799858,42042.5,Brazil,BR,BRA,Minas Gerais,CAMPO BELO,BR
959,Ponte Nova,Ponte Nova,-20.40962116,-42.8999502,40377.0,Brazil,BR,BRA,Minas Gerais,PONTE NOVA,BR
960,Curvelo,Curvelo,-18.75959267,-44.429986,45937.0,Brazil,BR,BRA,Minas Gerais,CURVELO,BR
961,Paracatu,Paracatu,-17.19958453,-46.86999211,51673.5,Brazil,BR,BRA,Minas Gerais,PARACATU,BR
962,Bocaiuva,Bocaiuva,-17.10961587,-43.81004968,22528.5,Brazil,BR,BRA,Minas Gerais,BOCAIUVA,BR
963,Aracuai,Aracuai,-16.85960529,-42.06994918,15301.5,Brazil,BR,BRA,Minas Gerais,ARACUAI,BR
964,Janauba,Janauba,-15.79961831,-43.30997685,38641.0,Brazil,BR,BRA,Minas Gerais,JANAUBA,BR
965,Juina,Juina,-11.3995768,-59.50002222,980.0,Brazil,BR,BRA,Mato Grosso,JUINA,BR
966,Barra do Garcas,Barra do Garcas,-15.87961342,-52.25999903,41214.5,Brazil,BR,BRA,Mato Grosso,BARRA DO GARCAS,BR
967,Pontes e Lacerda,Pontes e Lacerda,-15.21960203,-59.3499797,22694.5,Brazil,BR,BRA,Mato Grosso,PONTES E LACERDA,BR
968,Barra do Bugres,Barra do Bugres,-15.06958535,-57.19000818,22386.0,Brazil,BR,BRA,Mato Grosso,BARRA DO BUGRES,BR
969,Rondonopolis,Rondonopolis,-16.4694999,-54.63998295,146794.0,Brazil,BR,BRA,Mato Grosso,RONDONOPOLIS,BR
970,Uruguaiana,Uruguaiana,-29.76961831,-57.08998845,97736.5,Brazil,BR,BRA,Rio Grande do Sul,URUGUAIANA,BR
971,Sao Borja,Sao Borja,-28.65960854,-56.00997685,48450.5,Brazil,BR,BRA,Rio Grande do Sul,SAO BORJA,BR
972,Novo Hamburgo,Novo Hamburgo,-29.70962197,-51.13998987,557017.0,Brazil,BR,BRA,Rio Grande do Sul,NOVO HAMBURGO,BR
973,Rio Grande,Rio Grande,-32.04947915,-52.12000757,143150.0,Brazil,BR,BRA,Rio Grande do Sul,RIO GRANDE,BR
974,Camaqua,Camaqua,-30.83963051,-51.81000065,45112.5,Brazil,BR,BRA,Rio Grande do Sul,CAMAQUA,BR
975,Bento Goncalves,Bento Goncalves,-29.1694999,-51.51996668,92561.5,Brazil,BR,BRA,Rio Grande do Sul,BENTO GONCALVES,BR
976,Vacaria,Vacaria,-28.49961831,-50.94000208,47275.5,Brazil,BR,BRA,Rio Grande do Sul,VACARIA,BR
977,Ijui,Ijui,-28.38954751,-53.91994938,59047.0,Brazil,BR,BRA,Rio Grande do Sul,IJUI,BR
978,Santa Rosa,Santa Rosa,-27.86952757,-54.4599681,59119.0,Brazil,BR,BRA,Rio Grande do Sul,SANTA ROSA,BR
979,Maringa,Maringa,-23.4095414,-51.92996749,320029.5,Brazil,BR,BRA,Paraná,MARINGA,BR
980,Cascavel,Cascavel,-24.95957599,-53.46002914,229300.0,Brazil,BR,BRA,Paraná,CASCAVEL,BR
981,Campo Murao,Campo Murao,-24.04960569,-52.41998926,74173.0,Brazil,BR,BRA,Paraná,CAMPO MURAO,BR
982,Foz do Iguacu,Foz do Iguacu,-25.52346922,-54.52998967,366989.0,Brazil,BR,BRA,Paraná,FOZ DO IGUACU,BR
983,Sao Francisco do Sul,Sao Francisco do Sul,-26.23960122,-48.59998987,24354.5,Brazil,BR,BRA,Santa Catarina,SAO FRANCISCO DO SUL,BR
984,Porto Uniao,Porto Uniao,-26.23960122,-51.07996769,50242.5,Brazil,BR,BRA,Santa Catarina,PORTO UNIAO,BR
985,Itajai,Itajai,-26.89961261,-48.68001083,241421.0,Brazil,BR,BRA,Santa Catarina,ITAJAI,BR
986,Imbituba,Imbituba,-28.22960895,-48.66001205,28380.0,Brazil,BR,BRA,Santa Catarina,IMBITUBA,BR
987,Lajes,Lajes,-27.80958291,-50.30998885,139972.0,Brazil,BR,BRA,Santa Catarina,LAJES,BR
988,Granja,Granja,-3.119513734,-40.83999841,17233.0,Brazil,BR,BRA,Ceará,GRANJA,BR
989,Crato,Crato,-7.229598776,-39.42000757,164149.5,Brazil,BR,BRA,Ceará,CRATO,BR
990,Itapipoca,Itapipoca,-3.499542217,-39.58002364,31041.0,Brazil,BR,BRA,Ceará,ITAPIPOCA,BR
991,Paracuru,Paracuru,-3.399548321,-39.04003076,19860.0,Brazil,BR,BRA,Ceará,PARACURU,BR
992,Acarau,Acarau,-2.889605287,-40.11999068,21024.5,Brazil,BR,BRA,Ceará,ACARAU,BR
993,Taua,Taua,-5.999492982,-40.31003076,29188.0,Brazil,BR,BRA,Ceará,TAUA,BR
994,Crateus,Crateus,-5.165590394,-40.66600387,40338.0,Brazil,BR,BRA,Ceará,CRATEUS,BR
995,Baturite,Baturite,-4.329569073,-38.87998885,17797.5,Brazil,BR,BRA,Ceará,BATURITE,BR
996,Ipu,Ipu,-4.319595521,-40.72005742,14479.5,Brazil,BR,BRA,Ceará,IPU,BR
997,Floriano,Floriano,-6.769575176,-43.0299681,35923.0,Brazil,BR,BRA,Piauí,FLORIANO,BR
998,Piripiri,Piripiri,-4.269572735,-41.78999211,32639.0,Brazil,BR,BRA,Piauí,PIRIPIRI,BR
999,Penedo,Penedo,-10.26961994,-36.58002588,37515.5,Brazil,BR,BRA,Alagoas,PENEDO,BR
1000,Itabuna,Itabuna,-14.78960244,-39.28001611,213799.0,Brazil,BR,BRA,Bahia,ITABUNA,BR
1001,Itamaraju,Itamaraju,-17.0395943,-39.52994918,35055.0,Brazil,BR,BRA,Bahia,ITAMARAJU,BR
1002,Guanambi,Guanambi,-14.22958494,-42.78998275,45730.0,Brazil,BR,BRA,Bahia,GUANAMBI,BR
1003,Porto Seguro,Porto Seguro,-16.42960569,-39.08002832,72031.0,Brazil,BR,BRA,Bahia,PORTO SEGURO,BR
1004,Valenca,Valenca,-13.3596122,-39.08002832,56584.5,Brazil,BR,BRA,Bahia,VALENCA,BR
1005,Serrinha,Serrinha,-11.64958738,-39.01000676,52953.5,Brazil,BR,BRA,Bahia,SERRINHA,BR
1006,Tucano,Tucano,-10.96962889,-38.78999435,16199.0,Brazil,BR,BRA,Bahia,TUCANO,BR
1007,Senhor do Bonfim,Senhor do Bonfim,-10.44960895,-40.19001225,43577.0,Brazil,BR,BRA,Bahia,SENHOR DO BONFIM,BR
